"새주소","지번주소","좌표정보","좌표정보","테마코드","콘텐츠 코드","언어셋(KOR : 국문, ENG : 영문, JP : 일문, CHA : 중문-간체, CHB : 중문-번체)","콘텐츠 명","시도명(텍스트)","구명","동명","산지여부","주 번지","부 번지","기타주소","전화번호","상세정보 값 1","상세정보 값 2","상세정보 값 3","상세정보 값 4","상세정보 값 5","상세정보 값 6","상세정보 값 7","상세정보 값 8","상세정보 값 9","상세정보 값 10","상세정보 값 11","상세정보 값 12","상세정보 값 13","상세정보 값 14","상세정보 값 15","상세정보 값 16","상세정보 값 17","상세정보 값 18","상세정보 값 19","상세정보 값 20","상세정보 이름 1","상세정보 이름 2","상세정보 이름 3","상세정보 이름 4","상세정보 이름 5","상세정보 이름 6","상세정보 이름 7","상세정보 이름 8","상세정보 이름 9","상세정보 이름 10","상세정보 이름 11","상세정보 이름 12","상세정보 이름 13","상세정보 이름 14","상세정보 이름 15","상세정보 이름 16","상세정보 이름 17","상세정보 이름 18","상세정보 이름 19","상세정보 이름 20","좌표데이터","좌표 타입 (1:Point 3:Polyline 4:MultiPolyline 5:Polygon 6:MultiPolygon 8:multiPoint)","선 두께 1~10","테마 선 색상","키워드","등록일","수정일"
"테헤란로 329","강남구 역삼동 705-11","127.047831000","37.504377000","100235","AR000063","KOR","2호선 선릉역(5번 출구)","","강남구","역삼동","","705","11","","","수동식","5번 출구 앞","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"남부순환로 3022","강남구 대치동 510-6","127.065227000","37.494918000","100235","AR000064","KOR","3호선 대치역(45번 출구)","","강남구","대치동","","510","6","","","수동식","4번 5번 출구 앞","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"선릉로 228","강남구 역삼동 765-3","127.052963000","37.496504000","100235","AR000065","KOR","분당선 한티역(1번 출구)","","강남구","역삼동","","765","3","","","수동식","1번 출구 앞","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"영동대로 202","강남구 대치동 50-70","127.070211000","37.496779000","100235","AR000066","KOR","3호선 학여울역 자전거보관소","","강남구","대치동","","50","70","","","수동식","학여울역 자전거보관소","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"테헤란로 201","강남구 역삼동 642-14","127.036784000","37.501409000","100235","AR000067","KOR","2호선 역삼역(7번 출구)","","강남구","역삼동","","642","14","","","수동식","7번 출구 앞","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"","","","","100235","AR000068","KOR","2호선 강남역(7번 출구)","","강남구","","","","","","","수동식","7번 출구 앞","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"강남대로 606","강남구 논현동 1","127.019979800","37.515812300","100235","AR000069","KOR","3호선 신사역(36번 출구)","","강남구","논현동","","1","","","","수동식","3번 6번 출구 앞","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"","","","","100235","AR000070","KOR","3호선 신사역 6번출구","","강남구","","","","","","","수동식","","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"","","","","100235","AR000071","KOR","3호선 압구정역 5번출구","","강남구","","","","","","","수동식","","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"","","","","100235","AR000072","KOR","3호선 압구정역 3번출구","","강남구","","","","","","","수동식","","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"논현로 867","강남구 신사동 667-35","127.028500500","37.526078800","100235","AR000073","KOR","3호선 압구정역(135번 출구)","","강남구","신사동","","667-35","","","","수동식","1번 3번 5번 출구 앞","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"","","","","100235","AR000074","KOR","7호선 강남구청역(4번 출구)","","강남구","","","","","","","수동식","4번 출구 앞","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"학동로 508","강남구 삼성동 53-2","127.051901200","37.519094300","100235","AR000075","KOR","7호선 청담역(51013번 출구)","","강남구","삼성동","","53-2","","","","수동식","5번 10번 13번 출구 앞","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"","","","","100235","AR000076","KOR","7호선 청담역10번출구","","강남구","","","","","","","수동식","","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"강남대로 468","강남구 역삼동 858-26","127.024949900","37.504179700","100235","AR000078","KOR","9호선 신논현역(5번 출구)","","강남구","역삼동","","858-26","","","","수동식","5번 출구 뒤편","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"학동로 201","강남구 논현동 87-8","127.030843600","37.514266900","100235","AR000079","KOR","7호선 학동역(810번 출구)","","강남구","논현동","","87-8","","","","수동식","8번 10번 출구 앞","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"남부순환로 2814","강남구 도곡동 467-5","127.055029900","37.490553800","100235","AR000080","KOR","3호선 도곡역(4번 출구)","","강남구","도곡동","","467-5","","","","수동식","4번 출구 앞","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"남부순환로 2740","강남구 도곡동 179-7","127.046095500","37.486463700","100235","AR000081","KOR","3호선 매봉역(4번 출구)","","강남구","도곡동","","179-7","","","","수동식","4번 출구 앞","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"개포로 420","강남구 개포동 186-20","127.066349300","37.489266400","100235","AR000082","KOR","분당선 개포동역(4번 출구)","","강남구","개포동","","186-20","","","","수동식","4번 출구 앞","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"","","","","100235","AR000083","KOR","7호선 학동역 10번출구 앞","","강남구","","","","","","","수동식","10번 출구 앞","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"도림천로 477","구로구 구로동 810-3","126.901444800","37.485248800","100235","AR000084","KOR","2호선 구로디지털단지역","","구로구","구로동","","810-3","","","","수동식","구로디지털단지역","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"송파대로22길 4-20","송파구 문정동 227-1","127.122515300","37.486427900","100235","AR000085","KOR","8호선 문정역(12번 출구)","","송파구","문정동","","227-1","","","","자동식","12번 출구","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"오금로 20","송파구 신천동 17-9","127.103884000","37.520965600","100235","AR000086","KOR","2호선 잠실나루역(1번 출구)","","송파구","신천동","","17-9","","","","자동식","1번 출구","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"중대로 144","송파구 가락동 123-27","127.123832600","37.495092400","100235","AR000087","KOR","3.5호선 경찰병원역(4번 출구)","","송파구","가락동","","123-27","","","","자동식","4번 출구","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"잠원로4길 46","서초구 잠원동 61-7","127.011124300","37.512839400","100235","AR000088","KOR","잠원역(3번 출구)","","서초구","잠원동","","61-7","","","","자동식","3번 출구","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"매헌로 116","서초구 양재동 237-2","127.038576400","37.470354200","100235","AR000089","KOR","양재시민의숲역(1번 출구)","","서초구","양재동","","237-2","","","","자동식","1번 출구","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"덕릉로115다길 68","노원구 상계동 65-47","127.078765200","37.669977500","100235","AR000090","KOR","자전거대여소(당고개역)","","노원구","상계동","","65-47","","","","자동식","상계동 111번지","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"상계로 190","노원구 중계동 141-87","127.073933800","37.661201000","100235","AR000091","KOR","자전거대여소(상계역)","","노원구","중계동","","141-87","","","","자동식","상계동 173","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"남부순환로 1733","관악구 봉천동 926-33","126.942652500","37.482483100","100235","AR000092","KOR","봉천역(6번출구)","","관악구","봉천동","","926-33","","","","자동식","6번 출구 앞","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"남부순환로 2082-29","관악구 남현동 1130-1","126.980879800","37.476363100","100235","AR000093","KOR","사당역(6번 출구)","","관악구","남현동","","1130-1","","","","자동식","6번 출구 뒤","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"난곡로 374","관악구 신림동 516","126.913377400","37.487199700","100235","AR000094","KOR","신대방역(12번 출구)","","관악구","신림동","","516","","","","자동식","12번 출구 앞","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"남부순환로 1615","관악구 신림동 1422-42","126.930101600","37.484489200","100235","AR000095","KOR","신림역(28번 출구)","","관악구","신림동","","1422-42","","","","자동식","28번 출구","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"","","","","100235","AR000096","KOR","서울대입구역(8번 출구)","","관악구","","","","","","","자동식","8번 출구 앞","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"","","","","100235","AR000097","KOR","신림역(2번 출구)","","관악구","","","","","","","자동식","2번 출구 앞","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
"","","","","100235","AR000098","KOR","신대방역(2번 출구)","","관악구","","","","","","","자동식","2번 출구 앞","","","","","","","","","","","","","","","","","","","구분","세부장소","","","","","","","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:11.0","2016-12-06 15:20:11.0"
